"species","enc_id","sr","site","startrec","endrec","starttime","dur","n","SNR","noiselevel","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81"
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",20,4,138,54.67152811,0,0.008610207,0.008833404,0.008936705,0.009024902,0.00915123,0.00929038,0.009345521,0.009377873,0.009527181,0.009694149,0.009877539,0.01001578,0.010095217,0.010207302,0.010410161,0.010659361,0.010854342,0.010951448,0.011059247,0.01118912,0.011319755,0.011429073,0.011536758,0.011671513,0.011794796,0.011901619,0.012007028,0.012088956,0.012182277,0.012290388,0.012405418,0.012501911,0.012566,0.012642533,0.012724836,0.012801017,0.012873002,0.012929228,0.012991265,0.013039616,0.013101678,0.013174869,0.013220433,0.013261293,0.013331561,0.013431031,0.013503708,0.013538315,0.013606287,0.013681017,0.013745002,0.01381478,0.013883762,0.013968636,0.014048219,0.014104419,0.01414828,0.014174764,0.014201452,0.014203727,0.014182505,0.014157892,0.01413013,0.01409827,0.014045918,0.013986567,0.013932867,0.01385169,0.013771144,0.013684709,0.013592172,0.013497797,0.013385571,0.013287283,0.013175552,0.01304758,0.012923667,0.01277749,0.01263456,0.012501157,0.01238419
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",21,4,132,54.34229315,0,0.008614181,0.008949206,0.009036316,0.008993343,0.009121965,0.009282068,0.009395084,0.009489982,0.009704297,0.009936044,0.010064852,0.010040445,0.009997687,0.01011233,0.010355173,0.010553622,0.010684204,0.010798476,0.010957247,0.011111036,0.011221679,0.011317778,0.011465332,0.011626697,0.011769584,0.011925793,0.012068947,0.012165448,0.012279168,0.01241161,0.012548248,0.012658115,0.012728694,0.012811702,0.012892675,0.012962434,0.013027926,0.013071485,0.013118432,0.013152598,0.013197042,0.013248269,0.013272325,0.013301064,0.013360135,0.013445103,0.013509962,0.013544421,0.013616481,0.013688559,0.013739361,0.013790357,0.013841297,0.013915965,0.013992832,0.014045998,0.014082369,0.014098723,0.014115717,0.014108324,0.014078276,0.014046034,0.014010792,0.013975289,0.013927818,0.013879597,0.013837812,0.013766352,0.013690275,0.013601634,0.013508488,0.013422221,0.013320565,0.013230242,0.013124264,0.013004121,0.012890065,0.012757632,0.01263283,0.012526041,0.012433441
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",22,4,117,48.6842083,0,0.008546838,0.008898415,0.008988715,0.008869464,0.008914083,0.009103635,0.00925794,0.009305342,0.009517446,0.009715223,0.009782655,0.009717185,0.009641386,0.009786255,0.010102343,0.010369774,0.010543773,0.010694093,0.010870132,0.011003604,0.011107225,0.011222559,0.011410961,0.011616526,0.011785108,0.011991225,0.012155837,0.012247442,0.01234152,0.01244805,0.01258217,0.01269448,0.012771738,0.012859802,0.012928596,0.012983025,0.013036605,0.01309018,0.013151814,0.013176589,0.013206287,0.013250001,0.013268153,0.013293694,0.013342329,0.013425258,0.013498964,0.013561602,0.013659369,0.013733133,0.013789827,0.013837572,0.013882724,0.01395813,0.014049736,0.014129233,0.014184789,0.014201909,0.014221111,0.014217586,0.014189633,0.014155967,0.014125688,0.014103984,0.014058362,0.014010983,0.01397861,0.013920498,0.013858856,0.013759172,0.013639045,0.013540874,0.01343655,0.013349403,0.01323799,0.013105081,0.012984665,0.012844019,0.012706676,0.012580004,0.012472783
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",23,4,110,45.42887332,0,0.008268352,0.008559387,0.008653469,0.008660052,0.00888825,0.009074442,0.009187605,0.009281353,0.009549457,0.009750237,0.009798718,0.009739328,0.009726617,0.009888886,0.010159528,0.010383608,0.010568537,0.010729282,0.010914646,0.011102785,0.011193378,0.011261357,0.011424054,0.011586215,0.011731926,0.011921016,0.012056847,0.012128056,0.012215582,0.012332156,0.012451715,0.012577795,0.012695305,0.01276863,0.012833992,0.012906741,0.012984578,0.013079735,0.013167825,0.01321539,0.013244475,0.013297596,0.013315179,0.013296519,0.013367715,0.013485242,0.013592781,0.013688149,0.013778209,0.013848443,0.013895898,0.013963323,0.014038416,0.014103037,0.014211067,0.014309335,0.014357205,0.014364848,0.014378201,0.01438474,0.014366657,0.014335795,0.014309495,0.014262748,0.01419226,0.014140935,0.014083927,0.014002219,0.013918978,0.013810518,0.013670422,0.013535828,0.013386387,0.013227026,0.013088948,0.012939528,0.01275046,0.012566741,0.012437692,0.012347337,0.012288892
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",24,4,114,45.46541418,0,0.008315674,0.008690329,0.008821219,0.008841139,0.00900689,0.009198295,0.009394108,0.009514449,0.00975886,0.009993767,0.01005978,0.010033152,0.010060582,0.010198041,0.010431667,0.010579374,0.010701592,0.010861324,0.011045494,0.011220793,0.011324132,0.011399643,0.011549083,0.011705103,0.01182197,0.01198599,0.012136194,0.012214646,0.012291239,0.012395961,0.012485508,0.01258262,0.012697277,0.012748781,0.01279948,0.01288587,0.012945021,0.013008469,0.013093868,0.01313159,0.013154855,0.013211782,0.013257694,0.013324239,0.013400934,0.013475018,0.013572027,0.01370184,0.013830039,0.013928248,0.014008489,0.01410416,0.014181578,0.014225333,0.014283481,0.014351674,0.014381366,0.014396012,0.014397157,0.014359994,0.014312434,0.01426191,0.01421146,0.014147122,0.014068768,0.013992721,0.013893675,0.013790038,0.013697818,0.013563419,0.013410902,0.013269914,0.013078781,0.01287072,0.012707782,0.012550883,0.012375431,0.012201112,0.012095667,0.012034306,0.01199024
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",25,4,125,48.09317422,0,0.008483261,0.008769946,0.008925958,0.009023003,0.009102364,0.009190258,0.00931017,0.009427622,0.009610246,0.009763361,0.009884635,0.010044154,0.010230001,0.010394497,0.010612644,0.010829698,0.011016589,0.011151599,0.011297013,0.011451571,0.011553574,0.011642109,0.011730834,0.011879346,0.01201571,0.012150817,0.012237367,0.012294155,0.012392469,0.012509743,0.012573298,0.012644158,0.01272699,0.012760329,0.012786735,0.012866585,0.012894036,0.012913899,0.012983692,0.01302321,0.0130628,0.013151354,0.013219839,0.013279972,0.013372881,0.013447481,0.013520371,0.013627927,0.01372834,0.013805337,0.013876496,0.014004183,0.014087957,0.014131594,0.014185902,0.014257219,0.014260436,0.014256809,0.014254763,0.014227687,0.014190063,0.014165278,0.014134712,0.014052898,0.013966437,0.013876325,0.013765766,0.013648469,0.013562649,0.013439644,0.013305518,0.013185301,0.013003634,0.012810294,0.012667807,0.012540756,0.012389672,0.012247146,0.012135347,0.012053303,0.012001989
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",26,4,152,46.2525968,0,0.008164634,0.008460611,0.008643073,0.008739573,0.008813575,0.008883613,0.008992179,0.009141381,0.009322812,0.009521922,0.009716864,0.009918652,0.010144683,0.010347779,0.010542093,0.010711339,0.010889398,0.011032869,0.011202341,0.01138696,0.011480653,0.01153632,0.011645848,0.011809042,0.011960973,0.012108037,0.01219782,0.012277026,0.012391263,0.012524328,0.012622575,0.012714523,0.012812221,0.012860889,0.012889393,0.012974792,0.012996979,0.01302687,0.013098802,0.013141551,0.013192193,0.013266599,0.013305461,0.013353211,0.013454704,0.013562948,0.013675244,0.013797651,0.013908848,0.013993668,0.014051063,0.014168851,0.014247545,0.014284223,0.014332725,0.014383339,0.014375853,0.014360828,0.014339627,0.014302681,0.014251904,0.014211316,0.014172298,0.014089681,0.014000249,0.01389918,0.013772158,0.013638956,0.013542815,0.01342255,0.013292488,0.013177147,0.013017434,0.012854507,0.012731218,0.012615381,0.012474638,0.012347655,0.01224064,0.012153833,0.012090434
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",27,4,150,45.55535664,0,0.007876857,0.008173835,0.008394357,0.008473461,0.008522658,0.00866243,0.00883872,0.009007753,0.009155718,0.009351591,0.00955355,0.009745068,0.010025018,0.010250518,0.010421948,0.010594585,0.010747752,0.010886899,0.011046752,0.011194187,0.011295661,0.01138902,0.011518297,0.011708652,0.011879304,0.012031239,0.012145457,0.012226935,0.012305971,0.012424855,0.012512907,0.012598136,0.012707887,0.012778269,0.012813536,0.012899978,0.012929167,0.012956958,0.013010183,0.013068379,0.013144895,0.013211328,0.013258581,0.013342208,0.01344923,0.013552924,0.013670384,0.013811867,0.01394466,0.014048486,0.014121197,0.014243617,0.014320705,0.014375054,0.014437426,0.014481586,0.01447872,0.014475541,0.014458695,0.01443578,0.014397667,0.014364643,0.014319033,0.01423694,0.014175295,0.014082223,0.013943475,0.013833711,0.013738503,0.013610755,0.013510261,0.013396552,0.013233567,0.013105623,0.013003898,0.012913022,0.012808355,0.012680424,0.012529207,0.012405812,0.012323707
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",28,4,138,44.43444936,0,0.007954776,0.008264208,0.008454253,0.008510051,0.008556765,0.008747284,0.008945329,0.009114405,0.009243659,0.009369424,0.009569504,0.00974725,0.009982531,0.010207456,0.010363202,0.010581442,0.010748306,0.010864152,0.011012884,0.011125763,0.011131682,0.011189115,0.011334616,0.011538218,0.011748976,0.011919036,0.012000008,0.012075128,0.012164089,0.01226297,0.012343444,0.012446644,0.012573093,0.012681962,0.012737573,0.012829959,0.012872622,0.01290389,0.012984795,0.013094438,0.013206931,0.013285315,0.013314228,0.01335385,0.013490717,0.013632267,0.013756998,0.013869867,0.013972659,0.014073598,0.014149433,0.014271915,0.014349108,0.014413364,0.01448371,0.014533102,0.014541433,0.014535167,0.014511375,0.014487757,0.014443121,0.014414124,0.014386187,0.01431471,0.014256279,0.014162185,0.014020929,0.013901952,0.01379805,0.013676354,0.013579668,0.013456441,0.013293961,0.01316922,0.013049609,0.012936987,0.012824122,0.012699093,0.012536267,0.012379469,0.012273579
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",29,4,131,38.38935605,0,0.007275729,0.007536701,0.007733392,0.007850879,0.007958957,0.008287311,0.008550195,0.008736074,0.008823731,0.008893039,0.009106015,0.009278945,0.009522166,0.009754183,0.009936354,0.010207029,0.010388194,0.010522336,0.01068589,0.010829681,0.01086449,0.010930838,0.011127174,0.011373214,0.011614592,0.011784966,0.01187794,0.011978451,0.012076489,0.012179814,0.012286924,0.012415564,0.012573931,0.012705094,0.012785852,0.012885095,0.01294893,0.013006542,0.013089402,0.01319682,0.013295641,0.01333831,0.013369616,0.013438309,0.013586992,0.01376004,0.013924804,0.014050489,0.01415908,0.014265195,0.014348333,0.014458768,0.014555742,0.014646058,0.014735063,0.014786556,0.014837393,0.014862158,0.014847116,0.014824459,0.014787413,0.014755262,0.014727152,0.014686175,0.014643273,0.014559757,0.014419944,0.014308951,0.014196928,0.014074469,0.013972741,0.01381394,0.013619529,0.013476838,0.013336905,0.013191123,0.013055244,0.012905078,0.012741956,0.012588263,0.012470013
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",30,4,132,39.97986556,0,0.007275779,0.00740039,0.007510553,0.007733226,0.007925484,0.008214537,0.008510623,0.00872087,0.008856664,0.008947713,0.009082915,0.009170805,0.009397301,0.009608869,0.009837482,0.010169561,0.01034388,0.010513029,0.010696983,0.010822694,0.010883423,0.010991585,0.011183132,0.011409438,0.011623141,0.011813635,0.011937634,0.012040978,0.012137372,0.012203926,0.012300471,0.012431113,0.012570536,0.012701627,0.012781634,0.012870271,0.012949272,0.012976605,0.013033862,0.013114299,0.013202537,0.013272574,0.013322504,0.013379246,0.013490963,0.013617425,0.013743556,0.013848738,0.013961623,0.014077732,0.014162941,0.014266648,0.014381343,0.014480036,0.014562242,0.014635309,0.014700463,0.014733534,0.014768059,0.014788675,0.014773363,0.01477906,0.014784598,0.014756648,0.014734939,0.014689209,0.014588986,0.014510798,0.014430263,0.014313404,0.014209054,0.014075377,0.01387454,0.013681863,0.013533595,0.013382443,0.013227483,0.013079467,0.012947844,0.0128149,0.012722707
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",31,4,132,35.38494595,0,0.006922721,0.007115323,0.007196127,0.007502265,0.007881665,0.008231429,0.008463811,0.008652456,0.008714109,0.008708313,0.00879238,0.008878091,0.00910092,0.009249797,0.009474573,0.009867047,0.010124164,0.010331694,0.010568984,0.010747984,0.010821383,0.010909464,0.01108443,0.011323296,0.011593883,0.011838254,0.011988832,0.01215457,0.012328333,0.012428656,0.012569309,0.012725971,0.012863033,0.012993353,0.013068378,0.013145725,0.013215362,0.013238644,0.013303928,0.013359518,0.013410161,0.013470007,0.013517817,0.013567974,0.013678924,0.013804558,0.013920259,0.013988812,0.014061157,0.014158515,0.014236966,0.01433612,0.014453291,0.014536893,0.014597574,0.014669114,0.014736735,0.014773727,0.014805239,0.014811578,0.014791299,0.014799206,0.014805579,0.014777716,0.014745184,0.01468857,0.014594974,0.014495343,0.01441693,0.014302573,0.014144058,0.014004642,0.013842739,0.013639769,0.013462477,0.013257562,0.01305908,0.012932087,0.012836463,0.012730594,0.012659563
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",32,4,140,39.41191287,0,0.007284024,0.007401001,0.00750443,0.007787859,0.008191857,0.008529121,0.008736185,0.008904771,0.008978713,0.009062442,0.009155233,0.009273322,0.009516988,0.009631697,0.009809424,0.010095428,0.01030787,0.010509187,0.010734069,0.01091621,0.011052316,0.011166605,0.011319166,0.011519371,0.011722506,0.011912844,0.01203824,0.012172818,0.012323794,0.012431207,0.012568836,0.012712164,0.012821396,0.01290911,0.012969213,0.013032652,0.013083311,0.013110979,0.013156805,0.013197463,0.013253151,0.013327182,0.013405444,0.013477654,0.013558954,0.013662055,0.013765782,0.013841782,0.013928079,0.014018557,0.014085876,0.014169285,0.014264446,0.014327177,0.014368647,0.014425623,0.01448385,0.014517638,0.0145532,0.014571628,0.014563758,0.01456838,0.014563534,0.014527337,0.014485467,0.014431027,0.014354093,0.014274416,0.014205806,0.014092371,0.013943648,0.013836465,0.013721057,0.013573666,0.013443233,0.013280446,0.01310436,0.012996777,0.012915648,0.012817854,0.012744018
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",33,4,132,42.88134205,0,0.007738266,0.007901471,0.007972474,0.008187893,0.008557368,0.008850447,0.00906488,0.009240397,0.009323279,0.009438936,0.009537742,0.009641336,0.009890197,0.01001267,0.010174486,0.010411543,0.010598736,0.010780571,0.010974312,0.011132129,0.011250359,0.011329091,0.011424296,0.01156466,0.01174022,0.011917212,0.012042019,0.012169558,0.012309884,0.012405132,0.012520137,0.012636021,0.012722928,0.012791669,0.012828797,0.01288637,0.012963339,0.0130119,0.013071267,0.013129038,0.013202688,0.013285126,0.013339485,0.013392501,0.013465632,0.013558319,0.013653007,0.013733318,0.013834927,0.013938334,0.014004809,0.01407223,0.014143541,0.014181621,0.014207941,0.014255591,0.014296962,0.014315372,0.014347703,0.014369034,0.014355425,0.014348687,0.014340479,0.014308975,0.014269728,0.014211024,0.01412415,0.014034192,0.013961682,0.013853833,0.013717157,0.013624176,0.013524852,0.013397101,0.013289355,0.013145707,0.012971199,0.012844015,0.012746321,0.012637613,0.012553161
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",34,4,103,41.78701347,0,0.007959955,0.008217613,0.008292457,0.008423929,0.008875414,0.009286298,0.009502875,0.009646195,0.009620416,0.009686389,0.009749456,0.009832446,0.010041147,0.010132429,0.010290492,0.010534995,0.010722841,0.010863979,0.011071123,0.011246869,0.011317417,0.011384607,0.011504095,0.011602391,0.011747721,0.011907589,0.012060357,0.012158817,0.012217794,0.012287282,0.012415782,0.01251208,0.012570671,0.012615389,0.012675537,0.012787105,0.01288443,0.0129598,0.013038931,0.013116895,0.013205539,0.013304556,0.01339423,0.013482207,0.013573154,0.01365569,0.013729515,0.013803577,0.013889043,0.013983032,0.014074264,0.014152999,0.014204267,0.014225908,0.014238309,0.014267247,0.014304013,0.01432827,0.014338789,0.014336963,0.014326619,0.014306405,0.014274829,0.014234374,0.014178821,0.01409728,0.013994371,0.01389139,0.013793452,0.013671325,0.013524485,0.01339668,0.013279753,0.013159929,0.013022381,0.012845478,0.012648498,0.012474491,0.012321422,0.012198538,0.012105901
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",35,4,84,42.92733359,0,0.007957861,0.008030959,0.008088259,0.00825233,0.008580654,0.00891262,0.009234046,0.009444964,0.009523081,0.009681093,0.009847403,0.009977016,0.010145554,0.010296062,0.010491357,0.010695027,0.010852106,0.010993714,0.011198159,0.011361896,0.01139728,0.01146965,0.011568663,0.011603262,0.011676667,0.011795736,0.0119504,0.01204306,0.012078713,0.012111108,0.012214078,0.012310837,0.012383039,0.012457629,0.012550531,0.012684377,0.012776169,0.012829053,0.012921579,0.013050817,0.013184235,0.013307367,0.013400079,0.013480704,0.013564455,0.013644241,0.01372872,0.013820531,0.013922291,0.014031641,0.014134025,0.014215109,0.014260924,0.014278666,0.014296351,0.01433585,0.014378196,0.014403591,0.014419547,0.014424841,0.014414127,0.014386044,0.014356339,0.014333632,0.014286611,0.014203007,0.014100616,0.014008789,0.013920472,0.013801309,0.013666931,0.013539199,0.013396755,0.013253968,0.013096097,0.012905849,0.012693499,0.012486064,0.012305295,0.012147629,0.012029598
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",36,4,78,27.96094717,0,0.006550607,0.006506513,0.00659438,0.006776431,0.007116707,0.00753899,0.007845249,0.00801186,0.008065862,0.008238515,0.008405914,0.008442843,0.008722342,0.009042046,0.009309776,0.00955814,0.009783202,0.010011599,0.010269231,0.01054189,0.010795273,0.010985479,0.011090646,0.011101191,0.011147267,0.011377558,0.011744111,0.011925865,0.011932751,0.011930321,0.012065192,0.012178426,0.012250751,0.01236013,0.012520459,0.012788182,0.013021783,0.013131662,0.013239571,0.013371893,0.01347908,0.013607105,0.013735525,0.013848042,0.013955587,0.014075601,0.014206123,0.014365709,0.014541738,0.014739466,0.014959482,0.01512839,0.015219129,0.015258999,0.015299745,0.015359606,0.01541227,0.015443282,0.01546458,0.015471942,0.015460191,0.01543515,0.015420666,0.015423276,0.015393916,0.015309504,0.01517636,0.015025236,0.014879199,0.014740699,0.014589996,0.014397118,0.014157904,0.013888846,0.013595967,0.013267368,0.012911701,0.012576702,0.012323344,0.012147932,0.012016911
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",37,4,83,34.21227739,0,0.007177344,0.007239892,0.007360511,0.007494425,0.007700353,0.008032225,0.008268747,0.008348994,0.00842781,0.008660164,0.008844931,0.008918507,0.009141738,0.009407498,0.009608594,0.009852031,0.010096886,0.010335386,0.010606709,0.01085029,0.01107547,0.01127545,0.011404126,0.011483135,0.011553159,0.011761527,0.012078564,0.012230468,0.012211193,0.012182073,0.012279706,0.012360143,0.012410449,0.01254777,0.012735007,0.012957801,0.013087086,0.013131828,0.013191424,0.013259575,0.013289922,0.013359265,0.013488817,0.013593008,0.013679006,0.013781326,0.013898889,0.014031761,0.014163631,0.014306264,0.014481965,0.01465654,0.014774781,0.01484549,0.014901469,0.014954538,0.014993904,0.01500848,0.014997464,0.014981641,0.01497986,0.014964483,0.014933781,0.014895741,0.014824548,0.014738576,0.014660608,0.014561501,0.01446158,0.014360567,0.014237276,0.014077848,0.013879556,0.01365042,0.0133996,0.013131046,0.0128539,0.012605941,0.012431965,0.012325684,0.012248371
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",38,4,92,37.44759671,0,0.007408213,0.007468169,0.00758049,0.007743054,0.007907583,0.008203622,0.008474837,0.008605613,0.008730466,0.008884972,0.009088933,0.009300017,0.009570375,0.009869366,0.010039386,0.010210203,0.010484549,0.010728675,0.010913299,0.011109225,0.011330933,0.011523333,0.011572988,0.011664892,0.01181299,0.011988745,0.012221836,0.012377715,0.012459611,0.012535878,0.012571935,0.012654869,0.012719071,0.012814796,0.012942058,0.013040491,0.013125659,0.013147043,0.013182305,0.013251375,0.013229234,0.013237595,0.013312232,0.013391679,0.013484819,0.013554572,0.013656798,0.013742001,0.013843921,0.013968202,0.0140595,0.01419682,0.014320268,0.014402358,0.014500366,0.014548793,0.014600099,0.014623652,0.014596326,0.014586599,0.014564542,0.014549049,0.014558002,0.01453692,0.01451953,0.014451184,0.014359244,0.014276512,0.014161687,0.014093338,0.013999569,0.0138584,0.013721396,0.013541266,0.013369348,0.013179592,0.012957615,0.012771014,0.012610388,0.012461788,0.012344207
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",39,4,122,41.30173855,0,0.008066514,0.008250413,0.008576611,0.008757116,0.008917382,0.009156187,0.009275585,0.009479471,0.009770467,0.009947519,0.009993087,0.009989332,0.010054719,0.010262792,0.010412832,0.010524315,0.01068026,0.010789247,0.010907168,0.011090836,0.011281343,0.011419747,0.0115267,0.01167748,0.011889559,0.012062167,0.012216417,0.012332459,0.012418072,0.012535892,0.012598992,0.012652175,0.012707797,0.012782309,0.012874348,0.012919923,0.013000249,0.013054675,0.013079849,0.013128967,0.01312467,0.013160395,0.01322119,0.013268574,0.013324998,0.013383569,0.013480942,0.013546817,0.013619911,0.013709474,0.013802153,0.013931157,0.014014343,0.014029106,0.014067653,0.014096888,0.014105497,0.014100405,0.014072141,0.014068809,0.014075734,0.014105163,0.014152652,0.014132057,0.014098609,0.014036087,0.013964319,0.013889458,0.013769532,0.013688816,0.01360249,0.01346592,0.013379111,0.013272144,0.013137767,0.013003552,0.012862499,0.012740804,0.012627769,0.012475905,0.01232995
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",40,4,103,44.69598422,0,0.008341215,0.008564715,0.008844141,0.009037952,0.009187145,0.009377302,0.009527238,0.009820852,0.010130619,0.010258567,0.010256458,0.010270964,0.010300961,0.010469842,0.010595383,0.010703652,0.01085791,0.01092485,0.011046059,0.011204524,0.011310952,0.011419036,0.011509238,0.011649368,0.011908304,0.012075275,0.012182603,0.012274538,0.012370642,0.01250905,0.012544979,0.012581257,0.01264558,0.012755316,0.012861444,0.01288495,0.012937511,0.012972599,0.013007466,0.013090289,0.013117635,0.013165879,0.013215011,0.013250926,0.013327394,0.013392079,0.013487163,0.013530061,0.013571396,0.013632761,0.013697856,0.013810867,0.013887171,0.013895621,0.013929495,0.013955856,0.013963098,0.013953736,0.013917678,0.013907485,0.013905169,0.013923715,0.013959366,0.013920484,0.013876884,0.01381803,0.013758756,0.013700904,0.013587515,0.01350813,0.013430234,0.013304691,0.013243901,0.013168311,0.013054308,0.012941187,0.012846286,0.012754408,0.01265214,0.012492528,0.01233314
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",41,4,88,38.30714842,0,0.008107246,0.008346878,0.008684918,0.008856621,0.009010689,0.009257268,0.009420892,0.009761406,0.010115474,0.010215867,0.010172758,0.010175512,0.010147123,0.010300914,0.010381385,0.010429083,0.010565748,0.010602669,0.010744006,0.010862341,0.010885767,0.011001038,0.011161106,0.011352928,0.011640301,0.011799194,0.011903499,0.012018836,0.012143594,0.012323923,0.012386611,0.012469328,0.01257217,0.012676874,0.01278353,0.01280566,0.012876588,0.0129215,0.01297613,0.013111856,0.013182921,0.013265112,0.013294298,0.013306938,0.013383291,0.013446169,0.013553693,0.01360012,0.013644721,0.01371593,0.013797471,0.013934515,0.014030886,0.014041656,0.014086276,0.014125248,0.014148644,0.014161549,0.014146096,0.014152655,0.014144521,0.014169038,0.014233994,0.014212322,0.014196834,0.014146745,0.014065646,0.01399481,0.013847461,0.013745827,0.01365898,0.013517948,0.013465947,0.013390163,0.013259814,0.013134754,0.013042105,0.012946882,0.012820003,0.012611553,0.01240723
"Dde",415,96000,"none","SI20120620_171333.wav","SI20120620_171333.wav",42,4,81,41.97342312,0,0.008638324,0.008779597,0.009179446,0.009401187,0.009554336,0.009720378,0.009749487,0.010053937,0.010437047,0.010540683,0.01047697,0.010334937,0.010203922,0.010282456,0.010314436,0.010377406,0.010491597,0.010490539,0.010583123,0.010606033,0.010560253,0.0106337,0.010799893,0.01103778,0.011316276,0.01144532,0.011498092,0.011596516,0.011744378,0.011886237,0.011903706,0.011960805,0.012089089,0.012203557,0.012320066,0.012406792,0.012571825,0.012680201,0.012784195,0.01294309,0.013043481,0.013185177,0.013295663,0.013353429,0.013432662,0.013520533,0.013623287,0.013718711,0.013790276,0.013849608,0.013970767,0.01409952,0.014169982,0.014185648,0.014200078,0.014234531,0.014222239,0.01419621,0.01415519,0.014186004,0.014240659,0.014277444,0.014302015,0.014259576,0.014190566,0.014140547,0.014096075,0.01402655,0.013910673,0.013788251,0.013682897,0.013560107,0.0135177,0.013477304,0.013356251,0.013244631,0.013188144,0.013110003,0.013025285,0.012870921,0.012703789
